special_ability_phases_tables	35
duration	effect_type	id	requested_stance	unbreakable	cant_move	freeze_fatigue	fatigue_change_ratio	inspiration_aura_range_mod	ability_recharge_change	hp_change_frequency	heal_amount_duplicate	damage_chance	damage_amount	max_damaged_entities	heal_amount	resurrect	mana_regen_mod	mana_max_depletion_mod	imbue_magical	imbue_ignition	imbue_contact	phase_display	phase_audio	recharge_time	is_hidden_in_ui	affects_allies	affects_enemies	replenish_ammo	composite_scene_group
12.0	positive	wh2_main_spell_dark_magic_soul_stealer_miscast		false	false	false	0.0	0.0	0.0	0.5	24	0.0	0	0	24	false	0.0	0.0	false	0				-1.0	false	true	false	0.0	
40.0	negative	wh2_main_spell_dark_magic_word_of_pain		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh2_main_spell_dark_magic_word_of_pain	wh_main_spell_dark_magic_word_of_pain	-1.0	false	true	true	0.0	
40.0	negative	wh2_main_spell_dark_magic_word_of_pain_upgraded		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh2_main_spell_dark_magic_word_of_pain	wh_main_spell_dark_magic_word_of_pain	-1.0	false	true	true	0.0	
10.0	positive	wh2_main_spell_high_magic_apotheosis		false	false	false	0.0	0.0	0.0	0.5	24	0.0	0	0	24	false	0.0	0.0	false	0		wh2_main_spell_high_magic_apothesis	wh2_main_spell_high_magic_apotheosis	-1.0	false	true	true	0.0	
22.0	negative	wh2_main_spell_high_magic_arcane_unforging		false	false	false	0.0	0.0	30.0	2.0	0	0.5	144	1	0	false	0.0	0.0	false	0		wh2_main_spell_high_magic_arcane_unforgiving	wh2_main_spell_high_magic_arcane_unforging	-1.0	false	true	true	0.0	
22.0	negative	wh2_main_spell_high_magic_arcane_unforging_upgraded		false	false	false	0.0	0.0	45.0	2.0	0	0.5	144	1	0	false	0.0	0.0	false	0		wh2_main_spell_high_magic_arcane_unforgiving	wh2_main_spell_high_magic_arcane_unforging	-1.0	false	true	true	0.0	
29.0	positive	wh2_main_spell_high_magic_hand_of_glory		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh2_main_spell_high_magic_hand_of_glory	wh2_main_spell_high_magic_hand_of_glory	-1.0	false	true	true	0.0	
29.0	positive	wh2_main_spell_high_magic_hand_of_glory_upgraded		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh2_main_spell_high_magic_hand_of_glory	wh2_main_spell_high_magic_hand_of_glory	-1.0	false	true	true	0.0	
11.0	negative	wh2_main_spell_high_magic_tempest		false	false	false	0.0	0.0	0.0	1.0	0	1.0	40	2	0	false	0.0	0.0	false	0		wh2_main_spell_high_magic_tempest		-1.0	false	false	true	0.0	
22.0	negative	wh2_main_spell_high_magic_tempest_upgraded		false	false	false	0.0	0.0	0.0	1.0	0	1.0	40	2	0	false	0.0	0.0	false	0		wh2_main_spell_high_magic_tempest		-1.0	false	false	true	0.0	
22.0	positive	wh2_main_spell_plague_bless_with_filth		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0	wh_main_unit_contact_poison	wh2_main_spell_plague_bless_with_filth	wh2_main_spell_plague_bless_with_filth	-1.0	false	true	true	0.0	
44.0	positive	wh2_main_spell_plague_bless_with_filth_upgraded		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0	wh_main_unit_contact_poison	wh2_main_spell_plague_bless_with_filth	wh2_main_spell_plague_bless_with_filth	-1.0	false	true	true	0.0	
50.0	negative	wh2_main_spell_plague_wither		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh2_main_spell_plague_wither	wh2_main_spell_plague_wither	-1.0	false	true	true	0.0	
50.0	negative	wh2_main_spell_plague_wither_upgraded		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh2_main_spell_plague_wither	wh2_main_spell_plague_wither	-1.0	false	true	true	0.0	
28.0	positive	wh2_main_spell_ruin_death_frenzy		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh2_main_spell_ruin_death_frenzy	wh_main_spell_ruin_death_frenzy	-1.0	false	true	true	0.0	
14.0	negative	wh2_main_spell_ruin_howling_warpgale		false	true	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh2_main_spell_ruin_howling_warpgale	wh_main_spell_ruin_howling_warpgale	-1.0	false	true	true	0.0	
28.0	negative	wh2_main_spell_ruin_howling_warpgale_upgraded		false	true	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh2_main_spell_ruin_howling_warpgale	wh_main_spell_ruin_howling_warpgale	-1.0	false	true	true	0.0	
25.0	positive	wh2_main_spell_ruin_skitterleap		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh2_main_spell_ruin_skitterleap	wh2_dlc14_spell_stealth_skitterleap	-1.0	false	true	true	0.0	
25.0	positive	wh2_main_spell_ruin_skitterleap_upgraded		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh2_main_spell_ruin_skitterleap	wh2_dlc14_spell_stealth_skitterleap	-1.0	false	true	true	0.0	
67.0	positive	wh2_main_unit_abilities_concealment_bombs		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh2_main_unit_abilities_concealment_bombs	wh2_main_unit_abilities_concealment_bombs	-1.0	false	true	true	0.0	
62.0	positive	wh2_main_unit_abilities_fury_of_khaine		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
-1.0	positive	wh2_main_unit_abilities_hidden_blade		false	false	false	0.0	0.0	0.0	1.0	0	0.0	0	0	0	false	0.0	0.0	false	0				-1.0	true	true	true	0.0	
26.0	positive	wh2_main_unit_abilities_revivification_crystal		false	false	false	0.0	0.0	0.0	0.5	12	0.0	0	-1	12	true	0.0	0.0	false	0		wh_main_spell_vampires_invocation_of_nehek	wh_ability_positive	-1.0	false	true	true	0.0	
1.0	positive	wh2_main_unit_contact_healing_heavy		true	false	false	0.0	0.0	0.0	1.0	960	0.0	0	-1	960	false	0.0	0.0	false	0		wh_main_generic_hp_regen_passive		10.0	false	true	false	0.0	
1.0	positive	wh2_main_unit_contact_healing_light		false	false	false	0.0	0.0	0.0	1.0	240	0.0	0	-1	240	false	0.0	0.0	false	0		wh_main_generic_hp_regen_passive		5.0	false	true	false	0.0	
3.0	negative	wh2_main_unit_contact_kill_self		false	false	false	0.0	0.0	0.0	0.5	0	1.0	1000	-1	0	false	0.0	0.0	false	0				-1.0	false	true	false	0.0	
20.0	negative	wh2_main_unit_contact_noxious_breath		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0				-1.0	false	false	true	0.0	
10.0	negative	wh2_main_unit_contact_plague_monk_censer_morale		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	false	true	0.0	
3.0	negative	wh2_main_unit_contact_souls		false	false	false	0.0	0.0	0.0	0.5	0	0.18	6	18	0	false	0.0	0.0	false	0		wh_main_unit_contact_souls	wh2_main_spell_high_magic_soul_quench_tail	-1.0	true	false	true	0.0	
35.0	negative	wh2_main_unit_contact_weeping_blade		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh2_main_unit_contact_weeping_blade		-1.0	false	false	true	0.0	
15.0	negative	wh2_main_unit_contact_witch_elf_poison		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0				-1.0	false	false	true	0.0	
1.0	positive	wh2_main_unit_passive_another_takes_its_place		false	false	false	0.0	0.0	0.0	1.0	568	0.0	0	-1	568	false	0.0	0.0	false	0		wh2_main_unit_passive_another_takes_its_place		-1.0	false	true	true	0.0	
-1.0	positive	wh2_main_unit_passive_attuned_to_magic		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	true	0		wh_main_generic_debuff_attack_passive		-1.0	false	true	true	0.0	
-1.0	negative	wh2_main_unit_passive_blizzard_aura		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_debuff_attack_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh2_main_unit_passive_bloodshield_of_khaine		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_defence_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh2_main_unit_passive_martial_mastery		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh2_main_unit_passive_martial_prowess		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	negative	wh2_main_unit_passive_primal_instincts		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
2.0	positive	wh2_main_unit_passive_rebirth	rebirth	false	false	false	0.0	0.0	0.0	1.0	1248	0.0	0	-1	1248	false	0.0	0.0	false	0		wh2_main_unit_passive_rebirth		-1.0	false	true	true	0.0	
1.0	positive	wh2_main_unit_passive_rebirth_buffer		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
0.5	negative	wh2_main_unit_passive_rebirth_miscast		false	false	false	0.0	0.0	0.0	0.1	0	1.0	1248	1	0	false	0.0	0.0	false	0		wh2_main_rebirth_miscast		-1.0	false	true	false	0.0	
-1.0	positive	wh2_main_unit_passive_scurry_away		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh2_main_generic_buff_speed_passive		-1.0	false	true	true	0.0	
-1.0	negative	wh2_main_unit_passive_snare_net		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_defence_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh2_main_unit_passive_strength_in_numbers		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
2.0	positive	wh2_main_unit_passive_too_horrible_to_die		false	false	false	0.0	0.0	0.0	1.0	1248	0.0	0	-1	1248	false	0.0	0.0	false	0		wh2_main_unit_passive_rebirth		-1.0	false	true	true	0.0	
32.0	negative	wh2_main_unit_passive_unbinding_clanrats		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh2_main_bound_entity_energy_rat	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1.0	false	true	true	0.0	
32.0	negative	wh2_main_unit_passive_unbinding_clanrats_small		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh2_main_bound_entity_energy_rat	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1.0	false	true	true	0.0	
43.0	negative	wh2_main_unit_passive_unbinding_great_eagle		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh2_main_bound_entity_energy_eagle	wh2_dlc13_ability_summon_unbinding_generic_large_phase_01	-1.0	false	true	true	0.0	
38.0	negative	wh2_main_unit_passive_unbinding_plague_monks		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1.0	false	true	true	0.0	
64.0	negative	wh2_main_unit_passive_unbinding_skaven_slaves		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1.0	false	true	true	0.0	
85.0	negative	wh2_main_unit_passive_unbinding_skink_priest		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_small_phase_01	-1.0	false	true	true	0.0	
36.0	positive	wh2_main_weapon_abilities_dwarf_gouger		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
38.0	positive	wh2_main_weapon_abilities_hydra_blade		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
30.0	positive	wh2_main_weapon_abilities_sword_of_teclis		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.3	20.0	false	0		wh2_main_generic_buff_wom_banner		-1.0	false	true	true	0.0	
17.0	negative	wh2_main_weapon_abilities_web_of_shadows		false	false	false	0.0	0.0	0.0	2.0	0	0.5	144	1	0	false	0.0	0.0	false	0		wh_main_hero_abilities_accusation	wh_ability_negative	-1.0	false	true	true	0.0	
7.0	negative	wh2_main_weapon_bound_winged_staff		false	false	false	0.0	0.0	0.0	1.0	0	0.15	18	6	0	false	0.0	0.0	false	0		wh_dlc03_spell_beast_flock_of_doom	wh_dlc03_spell_beasts_flock_of_doom	-1.0	false	true	true	0.0	
-1.0	negative	wh2_main_weapon_passive_chillblade		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_attack_passive		-1.0	false	true	true	0.0	
15.0	negative	wh2_main_weapon_passive_destroyer		false	false	false	0.0	0.0	15.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_attack_passive		90.0	false	true	true	0.0	
-1.0	negative	wh2_main_weapon_passive_heartrender_and_the_darksword		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_attack_passive		-1.0	false	true	true	0.0	
22.0	positive	wh2_pro08_character_abilities_gotrek_doom		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_defence	wh_ability_positive	-1.0	false	true	true	0.0	
22.0	positive	wh2_pro08_character_abilities_helping_hand		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
-1.0	positive	wh2_pro08_character_passive_blood_oath		false	false	false	0.0	0.0	0.0	0.5	4	0.0	0	0	4	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
1.0	positive	wh2_pro08_character_passive_heroic_fortitude		false	false	false	0.0	0.0	0.0	1.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh2_main_unit_passive_rebirth		-1.0	false	true	true	0.0	
2.0	positive	wh2_pro08_character_passive_heroic_fortitude_miscast		false	false	false	0.0	0.0	0.0	0.5	312	0.0	0	0	312	false	0.0	0.0	false	0				-1.0	false	true	false	0.0	
10.0	negative	wh2_pro08_unit_contact_dampen		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0				-1.0	false	false	true	0.0	
28.0	positive	wh2_pro08_weapon_abilities_karaghul		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	1		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
36.0	positive	wh2_pro08_weapon_abilities_rune_axe_of_gotrek		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0	wh2_pro08_unit_contact_dampen	wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc01_banner_passive_blasted_standard		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_buff_defence_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc01_item_passive_helm_of_many_eyes		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_buff_defence_attack_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc01_item_passive_the_crown_of_domination		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale_passive		-1.0	false	true	true	0.0	
56.0	negative	wh_dlc01_unit_passive_unbinding_chaos_spawn		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_bound_entity_energy_small	wh2_dlc13_ability_summon_unbinding_generic_large_phase_01	-1.0	false	true	true	0.0	
43.0	positive	wh_dlc01_weapon_abilities_starcrusher		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
11.0	positive	wh_dlc01_weapon_abilities_sword_of_change		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
39.0	positive	wh_dlc01_weapon_abilities_the_slayer_of_kings		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc01_weapon_passive_auric_armour		false	false	false	0.0	0.0	0.0	0.5	4	0.0	0	0	4	false	0.0	0.0	false	0		wh_main_generic_hp_regen_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc02_unit_passive_the_flag_of_blood_keep		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	negative	wh_dlc03_banner_passive_manbane_standard		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_banner_passive_slug_skin		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0	wh_main_unit_contact_poison			-1.0	false	true	true	0.0	
-1.0	negative	wh_dlc03_banner_passive_totem_of_rust		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_main_generic_buff_morale_passive		-1.0	false	true	true	0.0	
18.0	positive	wh_dlc03_character_abilities_apocalyptic_vision		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_defence	wh_ability_positive	-1.0	false	true	true	0.0	
14.0	positive	wh_dlc03_character_abilities_call_of_violence		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
-1.0	negative	wh_dlc03_hero_passive_something_wicked_this_way_comes		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_hero_passive_strength_of_the_land_i		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_hero_passive_strength_of_the_land_ii		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_hero_passive_strength_of_the_land_iii		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_hero_passive_strength_of_the_land_iv		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_hero_passive_the_unrelenting_warherd_i		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_hero_passive_the_unrelenting_warherd_ii		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_hero_passive_the_unrelenting_warherd_iii		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_hero_passive_the_unrelenting_warherd_iv		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_hero_passive_unholy_power		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.06	0.0	false	0				-1.0	false	true	true	0.0	
89.0	negative	wh_dlc03_item_abilities_chalice_of_dark_rain		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_attack	wh_ability_negative	-1.0	false	true	true	0.0	
29.0	positive	wh_dlc03_item_abilities_hagtree_fetish		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive_one_shot	-1.0	false	true	true	0.0	
35.0	positive	wh_dlc03_item_abilities_horn_of_the_first_beast		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1.0	false	true	true	0.0	
17.0	positive	wh_dlc03_item_abilities_jagged_dagger		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.15	30.0	false	0		wh2_main_generic_buff_wom_banner		-1.0	false	true	true	0.0	
44.0	positive	wh_dlc03_item_abilities_skull_of_rarkos		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	30.0	false	0		wh2_main_generic_buff_wom_banner	wh_ability_negative_one_shot	-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_item_passive_banner_of_the_fallen_king		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_attack_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_item_passive_blackened_plate		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_item_passive_icon_of_vilification		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_item_passive_shard_of_the_herdstone		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.09	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_item_passive_the_dark_mail		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_buff_defence_passive		-1.0	false	true	true	0.0	
-1.0	positive	wh_dlc03_item_passive_trollhide		false	false	false	0.0	0.0	0.0	0.5	4	0.0	0	0	4	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
-1.0	negative	wh_dlc03_lord_passive_crush_the_weak		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_main_generic_debuff_defence_passive		-1.0	false	true	true	0.0	
9.0	positive	wh_dlc03_lore_passive_bestial_surge		false	false	false	-0.05	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0				-1.0	false	true	true	0.0	
29.0	positive	wh_dlc03_lore_passive_wild_heart		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.075	10.0	false	0				-1.0	false	true	true	0.0	
-1.0	negative	wh_dlc03_quest_passive_poisoning		false	false	false	0.0	0.0	0.0	1.0	0	0.75	6	1	0	false	0.0	0.0	false	0		wh_main_generic_hp_damage_passive		-1.0	false	true	true	0.0	
7.0	negative	wh_dlc03_spell_beasts_flock_of_doom		false	false	false	0.0	0.0	0.0	1.0	0	0.18	6	18	0	false	0.0	0.0	false	0		wh_dlc03_spell_beast_flock_of_doom	wh_dlc03_spell_beasts_flock_of_doom	-1.0	false	true	true	0.0	
14.0	negative	wh_dlc03_spell_beasts_flock_of_doom_upgraded		false	false	false	0.0	0.0	0.0	1.0	0	0.18	6	18	0	false	0.0	0.0	false	0		wh_dlc03_spell_beasts_flock_of_doom_upgraded	wh_dlc03_spell_beasts_flock_of_doom	-1.0	false	true	true	0.0	
44.0	positive	wh_dlc03_spell_beasts_panns_impenetrable_pelt		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_dlc03_spell_beasts_panns_impenetrable_pelt	wh_dlc03_spell_beasts_panns_impenetrable_pelt	-1.0	false	true	true	0.0	
44.0	positive	wh_dlc03_spell_beasts_panns_impenetrable_pelt_upgraded		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_dlc03_spell_beasts_panns_impenetrable_pelt	wh_dlc03_spell_beasts_panns_impenetrable_pelt	-1.0	false	true	true	0.0	
39.0	negative	wh_dlc03_spell_beasts_the_curse_of_anraheir		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	-1	0	false	0.0	0.0	false	0		wh_dlc03_spell_beasts_the_curse_of_anraheir	wh_dlc03_spell_beasts_curse_of_anraheir	-1.0	false	true	true	0.0	
22.0	positive	wh_dlc03_spell_beasts_wyssans_wildform		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_dlc03_spell_beasts_wyssans_wildform	wh_dlc03_spell_beasts_wyssans_wildform	-1.0	false	true	true	0.0	
11.0	negative	wh_dlc03_spell_wild_devolve		false	false	false	0.0	0.0	0.0	1.0	0	0.18	6	18	0	false	0.0	0.0	false	0		wh_dlc03_spell_wild_devolve	wh_dlc03_spell_wild_devolve	-1.0	false	true	true	0.0	
22.0	negative	wh_dlc03_spell_wild_devolve_upgraded		false	false	false	0.0	0.0	0.0	1.0	0	0.18	6	18	0	false	0.0	0.0	false	0		wh_dlc03_spell_wild_devolve	wh_dlc03_spell_wild_devolve	-1.0	false	true	true	0.0	
29.0	positive	wh_dlc03_spell_wild_mantle_of_ghorok		false	false	false	0.0	0.0	0.0	0.0	0	0.0	0	0	0	false	0.0	0.0	false	0		wh_dlc03_spell_wild_mantle_of_ghorok	wh_dlc03_spell_wild_mantle_of_ghorok	-1.0	false	true	true	0.0	
12.0	negative	wh_dlc03_spell_wild_traitor_kin		false	false	false	0.0	0.0	0.0	2.0	0	0.17	80	2	0	false	0.0	0.0	false	0		wh_dlc03_spell_wild_traitor_kin	wh_dlc03_spell_wild_traitor_kin	-1.0	false	true	true	0.0	
12.0	negative	wh_dlc03_spell_wild_traitor_kin_upgraded		false	false	false	0.0	0.0	0.0	2.0	0	0.17	120	2	0	false	0.0	0.0	false	0		wh_dlc03_spell_wild_traitor_kin	wh_dlc03_spell_wild_traitor_kin	-1.0	false	true	true	0.0	
